"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2014-05-28,5,49,11.72,"No",17066,"Mai","quarta-feira",FALSE,2014
2014-05-29,9,41,12.21,"No",18508,"Mai","quinta-feira",FALSE,2014
2014-05-30,8,52,14.37,"No",22131,"Mai","sexta-feira",FALSE,2014
2014-05-31,9,83,9.05,"No",18069,"Mai","sábado",TRUE,2014
2014-06-01,7,62,12.18,"No",19682,"Jun","domingo",TRUE,2014
2014-06-02,8,40,8.58,"No",14396,"Jun","segunda-feira",FALSE,2014
2014-06-03,4,48,10.12,"No",15672,"Jun","terça-feira",FALSE,2014
2014-06-04,8,46,12.26,"No",16300,"Jun","quarta-feira",FALSE,2014
2014-06-05,8,45,11.05,"No",13810,"Jun","quinta-feira",FALSE,2014
2014-06-06,11,50,12.86,"No",18916,"Jun","sexta-feira",FALSE,2014
2014-06-07,10,77,12.97,"No",22092,"Jun","sábado",TRUE,2014
2014-06-08,11,64,10.39,"No",14497,"Jun","domingo",TRUE,2014
2014-06-09,6,40,13.63,"No",18312,"Jun","segunda-feira",FALSE,2014
2014-06-10,4,42,13.38,"No",14557,"Jun","terça-feira",FALSE,2014
2014-06-11,6,46,11.85,"No",16077,"Jun","quarta-feira",FALSE,2014
2014-06-12,11,42,12.01,"No",15073,"Jun","quinta-feira",FALSE,2014
2014-06-13,8,58,13.97,"No",19718,"Jun","sexta-feira",FALSE,2014
2014-06-14,9,82,12.49,"No",19559,"Jun","sábado",TRUE,2014
