"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2014-05-28,8,75,11.22,"No",29732,"Mai","quarta-feira",FALSE,2014
2014-05-29,12,63,11.69,"No",24520,"Mai","quinta-feira",FALSE,2014
2014-05-30,16,80,13.76,"No",25364,"Mai","sexta-feira",FALSE,2014
2014-05-31,16,128,8.66,"No",27963,"Mai","sábado",TRUE,2014
2014-06-01,12,95,11.66,"No",28911,"Jun","domingo",TRUE,2014
2014-06-02,15,61,8.22,"No",30687,"Jun","segunda-feira",FALSE,2014
2014-06-03,9,73,9.69,"No",25898,"Jun","terça-feira",FALSE,2014
2014-06-04,11,71,11.74,"No",19439,"Jun","quarta-feira",FALSE,2014
2014-06-05,14,69,10.58,"No",26316,"Jun","quinta-feira",FALSE,2014
2014-06-06,17,77,12.31,"No",29047,"Jun","sexta-feira",FALSE,2014
2014-06-07,16,118,12.42,"No",23995,"Jun","sábado",TRUE,2014
2014-06-08,14,97,9.95,"No",26657,"Jun","domingo",TRUE,2014
2014-06-09,7,61,13.05,"No",25653,"Jun","segunda-feira",FALSE,2014
2014-06-10,9,65,12.81,"No",25444,"Jun","terça-feira",FALSE,2014
2014-06-11,10,71,11.34,"No",21892,"Jun","quarta-feira",FALSE,2014
2014-06-12,14,65,11.5,"No",29002,"Jun","quinta-feira",FALSE,2014
2014-06-13,15,89,13.38,"No",29613,"Jun","sexta-feira",FALSE,2014
2014-06-14,14,125,11.96,"No",26359,"Jun","sábado",TRUE,2014
