"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2014-05-28,17,177,11.51,"No",70955,"Mai","quarta-feira",FALSE,2014
2014-05-29,30,148,11.99,"No",48953,"Mai","quinta-feira",FALSE,2014
2014-05-30,37,187,14.11,"No",63243,"Mai","sexta-feira",FALSE,2014
2014-05-31,28,302,8.88,"No",72756,"Mai","sábado",TRUE,2014
2014-06-01,34,225,11.96,"No",64951,"Jun","domingo",TRUE,2014
2014-06-02,33,144,8.43,"No",63389,"Jun","segunda-feira",FALSE,2014
2014-06-03,19,172,9.94,"No",67838,"Jun","terça-feira",FALSE,2014
2014-06-04,26,168,12.04,"No",57930,"Jun","quarta-feira",FALSE,2014
2014-06-05,35,164,10.85,"No",69377,"Jun","quinta-feira",FALSE,2014
2014-06-06,56,182,12.63,"No",67588,"Jun","sexta-feira",FALSE,2014
2014-06-07,50,278,12.74,"No",58115,"Jun","sábado",TRUE,2014
2014-06-08,34,230,10.2,"No",62245,"Jun","domingo",TRUE,2014
2014-06-09,21,144,13.39,"No",61264,"Jun","segunda-feira",FALSE,2014
2014-06-10,19,154,13.14,"No",60539,"Jun","terça-feira",FALSE,2014
2014-06-11,27,168,11.64,"No",57318,"Jun","quarta-feira",FALSE,2014
2014-06-12,30,154,11.79,"No",50475,"Jun","quinta-feira",FALSE,2014
2014-06-13,36,211,13.72,"No",70170,"Jun","sexta-feira",FALSE,2014
2014-06-14,39,298,12.27,"No",79110,"Jun","sábado",TRUE,2014
